9336417	disease	1073	1076	all	Precursor Cell Lymphoblastic Leukemia-Lymphoma	D054198		S9	CTD (MESH)	CUI-less
9336417	disease	1084	1091	disease	Disease	D004194		S9	CTD (MESH)	C0012634
9336417	disease	1131	1138	disease	Disease	D004194		S9	CTD (MESH)	C0012634
9336417	disease	1235	1242	disease	Disease	D004194		S10	CTD (MESH)	C0012634
9336417	disease	1272	1279	disease	Disease	D004194		S10	CTD (MESH)	C0012634
9336417	disease	1292	1295	was	Wiskott-Aldrich Syndrome	D014923		S10	CTD (MESH)	C0043194
9336417	disease	1361	1364	was	Wiskott-Aldrich Syndrome	D014923		S10	CTD (MESH)	C0043194
9336417	disease	1512	1514	AS	Spondylitis	D013166		S12	CTD (MESH)	C0038012
9336417	disease	1512	1514	AS	Spondylitis, Ankylosing	D013167		S12	CTD (MESH)	C0038013
9336417	disease	1588	1595	disease	Disease	D004194		S12	CTD (MESH)	C0012634
9336417	disease	1667	1689	genetic susceptibility	Genetic Predisposition to Disease	D020022		S13	CTD (MESH)	C0314657
9336417	disease	1693	1695	AS	Spondylitis	D013166		S13	CTD (MESH)	C0038012
9336417	disease	1693	1695	AS	Spondylitis, Ankylosing	D013167		S13	CTD (MESH)	C0038013
9342365	disease	174	188	ovarian cancer	Ovarian Neoplasms	D010051		S2	CTD (MESH)	C1140680
9342365	disease	182	188	cancer	Neoplasms	D009369		S2	CTD (MESH)	C0006826
9342365	disease	241	246	tumor	Neoplasms	D009369		S2	CTD (MESH)	C0027651
9342365	disease	1403	1408	tumor	Neoplasms	D009369		S11	CTD (MESH)	C0027651
9358014	disease	26	29	HFE	Hemochromatosis	D006432		S1	CTD (MESH)	CUI-less
9358014	disease	106	121	hemochromatosis	Hemochromatosis	D006432		S2	CTD (MESH)	CUI-less
9358014	disease	106	121	hemochromatosis	Hemochromatosis	D006432		S2	CTD (MESH)	C0018995
9358014	disease	123	125	HH	Hemochromatosis	D006432		S2	CTD (MESH)	CUI-less
9358014	disease	123	125	HH	Hemochromatosis	D006432		S2	CTD (MESH)	C0018995
9358014	disease	198	201	HFE	Hemochromatosis	D006432		S2	CTD (MESH)	CUI-less
9358014	disease	617	620	was	Wiskott-Aldrich Syndrome	D014923		S8	CTD (MESH)	C0043194
9358014	disease	798	800	HH	Hemochromatosis	D006432		S11	CTD (MESH)	CUI-less
9358014	disease	798	800	HH	Hemochromatosis	D006432		S11	CTD (MESH)	C0018995
9358014	disease	890	893	HFE	Hemochromatosis	D006432		S12	CTD (MESH)	CUI-less
9358014	disease	945	947	HH	Hemochromatosis	D006432		S12	CTD (MESH)	CUI-less
9358014	disease	945	947	HH	Hemochromatosis	D006432		S12	CTD (MESH)	C0018995
9358014	disease	999	1002	HFE	Hemochromatosis	D006432		S12	CTD (MESH)	CUI-less
9358014	disease	1048	1054	cancer	Neoplasms	D009369		S12	CTD (MESH)	C0006826
9360520	disease	0	18	Autosomal dominant	Multiple Pterygium Syndrome, Autosomal Dominant	C566739		S1	CTD (MESH)	C1867440
9360520	disease	19	54	neurohypophyseal diabetes insipidus	Diabetes Insipidus, Neurogenic	D020790		S1	CTD (MESH)	C0687720
9360520	disease	36	54	diabetes insipidus	Diabetes Insipidus	D003919		S1	CTD (MESH)	C0011848
9360520	disease	131	149	Autosomal dominant	Multiple Pterygium Syndrome, Autosomal Dominant	C566739		S2	CTD (MESH)	C1867440
9360520	disease	150	185	neurohypophyseal diabetes insipidus	Diabetes Insipidus, Neurogenic	D020790		S2	CTD (MESH)	C0687720
9360520	disease	167	185	diabetes insipidus	Diabetes Insipidus	D003919		S2	CTD (MESH)	C0011848
9360520	disease	187	192	ADNDI	Diabetes Insipidus	D003919		S2	CTD (MESH)	C0011848
9360520	disease	187	192	ADNDI	Diabetes Insipidus, Neurogenic	D020790		S2	CTD (MESH)	C0687720
9360520	disease	210	217	disease	Disease	D004194		S2	CTD (MESH)	C0012634
9360520	disease	453	471	diabetes insipidus	Diabetes Insipidus	D003919		S3	CTD (MESH)	C0011848
9360520	disease	472	476	at 1	Ataxia Telangiectasia	D001260		S3	CTD (MESH)	C0004135
9360520	disease	515	522	disease	Disease	D004194		S4	CTD (MESH)	C0012634
9360520	disease	587	592	ADNDI	Diabetes Insipidus	D003919		S4	CTD (MESH)	C0011848
9360520	disease	587	592	ADNDI	Diabetes Insipidus, Neurogenic	D020790		S4	CTD (MESH)	C0687720
9360520	disease	802	805	all	Precursor Cell Lymphoblastic Leukemia-Lymphoma	D054198		S5	CTD (MESH)	CUI-less
9360520	disease	937	940	was	Wiskott-Aldrich Syndrome	D014923		S6	CTD (MESH)	C0043194
9371490	disease	25	29	PTEN	Hamartoma Syndrome, Multiple	D006223		S1	CTD (MESH)	CUI-less
9371490	disease	30	35	MMAC1	Hamartoma Syndrome, Multiple	D006223		S1	CTD (MESH)	CUI-less
9371490	disease	47	62	prostate cancer	Prostatic Neoplasms	D011471		S1	CTD (MESH)	C0376358
9371490	disease	56	62	cancer	Neoplasms	D009369		S1	CTD (MESH)	C0006826
9371490	disease	82	91	carcinoma	Carcinoma	D002277		S2	CTD (MESH)	C0007097
9371490	disease	116	122	cancer	Neoplasms	D009369		S2	CTD (MESH)	C0006826
9371490	disease	230	236	cancer	Neoplasms	D009369		S2	CTD (MESH)	C0006826
9371490	disease	387	402	prostate cancer	Prostatic Neoplasms	D011471		S3	CTD (MESH)	C0376358
9371490	disease	396	402	cancer	Neoplasms	D009369		S3	CTD (MESH)	C0006826
9371490	disease	526	531	tumor	Neoplasms	D009369		S5	CTD (MESH)	C0027651
9371490	disease	549	553	PTEN	Hamartoma Syndrome, Multiple	D006223		S5	CTD (MESH)	CUI-less
9371490	disease	554	559	MMAC1	Hamartoma Syndrome, Multiple	D006223		S5	CTD (MESH)	CUI-less
9371490	disease	561	564	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9371490	disease	667	682	prostate cancer	Prostatic Neoplasms	D011471		S5	CTD (MESH)	C0376358
9371490	disease	676	682	cancer	Neoplasms	D009369		S5	CTD (MESH)	C0006826
9371490	disease	719	725	tumors	Neoplasms	D009369		S6	CTD (MESH)	C0027651
9371490	disease	862	866	PTEN	Hamartoma Syndrome, Multiple	D006223		S7	CTD (MESH)	CUI-less
9371490	disease	867	872	MMAC1	Hamartoma Syndrome, Multiple	D006223		S7	CTD (MESH)	CUI-less
9371490	disease	1065	1071	tumors	Neoplasms	D009369		S8	CTD (MESH)	C0027651
9371490	disease	1084	1088	PTEN	Hamartoma Syndrome, Multiple	D006223		S8	CTD (MESH)	CUI-less
9371490	disease	1089	1094	MMAC1	Hamartoma Syndrome, Multiple	D006223		S8	CTD (MESH)	CUI-less
9371490	disease	1149	1164	prostate cancer	Prostatic Neoplasms	D011471		S8	CTD (MESH)	C0376358
9371490	disease	1158	1164	cancer	Neoplasms	D009369		S8	CTD (MESH)	C0006826
9382108	disease	41	59	Huntington disease	Huntington Disease	D006816		S1	CTD (MESH)	C0020179
9382108	disease	52	59	disease	Disease	D004194		S1	CTD (MESH)	C0012634
9382108	disease	94	112	Huntington disease	Huntington Disease	D006816		S2	CTD (MESH)	C0020179
9382108	disease	105	112	disease	Disease	D004194		S2	CTD (MESH)	C0012634
9382108	disease	114	116	HD	Disease	D004194		S2	CTD (MESH)	C0012634
9382108	disease	114	116	HD	Huntington Disease	D006816		S2	CTD (MESH)	C0020179
9382108	disease	118	121	was	Wiskott-Aldrich Syndrome	D014923		S2	CTD (MESH)	C0043194
9382108	disease	232	234	HD	Disease	D004194		S2	CTD (MESH)	C0012634
9382108	disease	232	234	HD	Huntington Disease	D006816		S2	CTD (MESH)	C0020179
9382108	disease	255	263	included	Atrioventricular Septal Defect, Partial, with Heterotaxy Syndrome	C565249		S3	CTD (MESH)	C1853509
9382108	disease	255	263	included	DEAFNESS, AUTOSOMAL RECESSIVE 36, WITH OR WITHOUT VESTIBULAR INVOLVEMENT;DFNB36 DEAFNESS, AUTOSOMAL DOMINANT, WITHOUT VESTIBULAR INVOLVEMENT,	609006		S3	CTD (OMIM)	CUI-less
9382108	disease	255	263	included	Cardiomyopathy, Familial Hypertrophic, 4	C566169		S3	CTD (MESH)	C1861862
9382108	disease	255	263	included	Renal Tubular Acidosis, Distal, With Hemolytic Anemia	C566910		S3	CTD (MESH)	C1969038
9382108	disease	255	263	included	Pulmonary Disease, Chronic Obstructive	D029424		S3	CTD (MESH)	CUI-less
9382108	disease	255	263	included	DEAFNESS, AUTOSOMAL DOMINANT 22;DFNA22 DEAFNESS, AUTOSOMAL DOMINANT 22, WITH HYPERTROPHIC CARDIOMYOPATHY,	606346		S3	CTD (OMIM)	CUI-less
9382108	disease	255	263	included	Retinitis Pigmentosa 27	C563526		S3	CTD (MESH)	C1834329
9382108	disease	426	428	HD	Disease	D004194		S4	CTD (MESH)	C0012634
9382108	disease	426	428	HD	Huntington Disease	D006816		S4	CTD (MESH)	C0020179
9382108	disease	592	595	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9382108	disease	724	727	was	Wiskott-Aldrich Syndrome	D014923		S6	CTD (MESH)	C0043194
9382108	disease	879	882	can	Crouzon Syndrome With Acanthosis Nigricans	C567382		S7	CTD (MESH)	C2677099
9385378	disease	96	117	mucopolysaccharidosis	Mucopolysaccharidoses	D009083		S1	CTD (MESH)	C0026703
9385378	disease	118	121	IVA	Acidemia, isovaleric	C538167		S1	CTD (MESH)	C0268575
9385378	disease	123	144	Mucopolysaccharidosis	Mucopolysaccharidoses	D009083		S2	CTD (MESH)	C0026703
9385378	disease	145	148	IVA	Acidemia, isovaleric	C538167		S2	CTD (MESH)	C0268575
9385378	disease	150	157	MPS IVA	Mucopolysaccharidosis IV	D009085		S2	CTD (MESH)	C0086651
9385378	disease	154	157	IVA	Acidemia, isovaleric	C538167		S2	CTD (MESH)	C0268575
9385378	disease	498	505	MPS IVA	Mucopolysaccharidosis IV	D009085		S4	CTD (MESH)	C0086651
9385378	disease	502	505	IVA	Acidemia, isovaleric	C538167		S4	CTD (MESH)	C0268575
9385378	disease	772	779	MPS IVA	Mucopolysaccharidosis IV	D009085		S5	CTD (MESH)	C0086651
9385378	disease	776	779	IVA	Acidemia, isovaleric	C538167		S5	CTD (MESH)	C0268575
9385378	disease	1272	1275	all	Precursor Cell Lymphoblastic Leukemia-Lymphoma	D054198		S11	CTD (MESH)	CUI-less
9391879	disease	62	76	ovarian cancer	Ovarian Neoplasms	D010051		S1	CTD (MESH)	C1140680
9391879	disease	70	76	cancer	Neoplasms	D009369		S1	CTD (MESH)	C0006826
9391879	disease	134	148	ovarian cancer	Ovarian Neoplasms	D010051		S2	CTD (MESH)	C1140680
9391879	disease	142	148	cancer	Neoplasms	D009369		S2	CTD (MESH)	C0006826
9391879	disease	247	260	breast cancer	Breast Neoplasms	D001943		S3	CTD (MESH)	C0006142
9391879	disease	254	260	cancer	Neoplasms	D009369		S3	CTD (MESH)	C0006826
9391879	disease	288	302	ovarian cancer	Ovarian Neoplasms	D010051		S3	CTD (MESH)	C1140680
9391879	disease	296	302	cancer	Neoplasms	D009369		S3	CTD (MESH)	C0006826
9391879	disease	457	460	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9391879	disease	534	541	disease	Disease	D004194		S6	CTD (MESH)	C0012634
9391879	disease	573	580	disease	Disease	D004194		S7	CTD (MESH)	C0012634
9391879	disease	636	639	was	Wiskott-Aldrich Syndrome	D014923		S7	CTD (MESH)	C0043194
9391879	disease	842	856	ovarian cancer	Ovarian Neoplasms	D010051		S11	CTD (MESH)	C1140680
9391879	disease	850	856	cancer	Neoplasms	D009369		S11	CTD (MESH)	C0006826
9391889	disease	25	54	congenital myotonic dystrophy	Myotonic Dystrophy	D009223		S1	CTD (MESH)	C0410226
9391889	disease	36	54	myotonic dystrophy	Myotonic Dystrophy	D009223		S1	CTD (MESH)	C0027126
9391889	disease	104	133	congenital myotonic dystrophy	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0410226
9391889	disease	115	133	myotonic dystrophy	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0027126
9391889	disease	135	137	DM	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0027126
9391889	disease	135	137	DM	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0410226
9391889	disease	212	229	muscular weakness	Muscle Weakness	D018908		S3	CTD (MESH)	C0151786
9391889	disease	337	339	DM	Myotonic Dystrophy	D009223		S5	CTD (MESH)	C0027126
9391889	disease	337	339	DM	Myotonic Dystrophy	D009223		S5	CTD (MESH)	C0410226
9391889	disease	381	383	DM	Myotonic Dystrophy	D009223		S6	CTD (MESH)	C0027126
9391889	disease	381	383	DM	Myotonic Dystrophy	D009223		S6	CTD (MESH)	C0410226
9391889	disease	473	475	DM	Myotonic Dystrophy	D009223		S7	CTD (MESH)	C0027126
9391889	disease	473	475	DM	Myotonic Dystrophy	D009223		S7	CTD (MESH)	C0410226
9391889	disease	569	571	DM	Myotonic Dystrophy	D009223		S8	CTD (MESH)	C0027126
9391889	disease	569	571	DM	Myotonic Dystrophy	D009223		S8	CTD (MESH)	C0410226
9391889	disease	619	621	DM	Myotonic Dystrophy	D009223		S9	CTD (MESH)	C0027126
9391889	disease	619	621	DM	Myotonic Dystrophy	D009223		S9	CTD (MESH)	C0410226
9391889	disease	757	759	DM	Myotonic Dystrophy	D009223		S9	CTD (MESH)	C0027126
9391889	disease	757	759	DM	Myotonic Dystrophy	D009223		S9	CTD (MESH)	C0410226
9391889	disease	957	959	DM	Myotonic Dystrophy	D009223		S10	CTD (MESH)	C0027126
9391889	disease	957	959	DM	Myotonic Dystrophy	D009223		S10	CTD (MESH)	C0410226
9391889	disease	1014	1016	DM	Myotonic Dystrophy	D009223		S11	CTD (MESH)	C0027126
9391889	disease	1014	1016	DM	Myotonic Dystrophy	D009223		S11	CTD (MESH)	C0410226
9391889	disease	1065	1067	DM	Myotonic Dystrophy	D009223		S11	CTD (MESH)	C0027126
9391889	disease	1065	1067	DM	Myotonic Dystrophy	D009223		S11	CTD (MESH)	C0410226
9400934	disease	4	7	RB1	Retinoblastoma	D012175		S1	CTD (MESH)	CUI-less
9400934	disease	59	73	retinoblastoma	Retinoblastoma	D012175		S1	CTD (MESH)	C0035335
9400934	disease	79	82	RB1	Retinoblastoma	D012175		S2	CTD (MESH)	CUI-less
9400934	disease	97	100	was	Wiskott-Aldrich Syndrome	D014923		S2	CTD (MESH)	C0043194
9400934	disease	151	165	retinoblastoma	Retinoblastoma	D012175		S2	CTD (MESH)	C0035335
9400934	disease	292	295	RB1	Retinoblastoma	D012175		S3	CTD (MESH)	CUI-less
9400934	disease	301	304	was	Wiskott-Aldrich Syndrome	D014923		S3	CTD (MESH)	C0043194
9400934	disease	400	403	was	Wiskott-Aldrich Syndrome	D014923		S4	CTD (MESH)	C0043194
9400934	disease	542	545	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9400934	disease	595	598	RB1	Retinoblastoma	D012175		S5	CTD (MESH)	CUI-less
9400934	disease	753	767	retinoblastoma	Retinoblastoma	D012175		S6	CTD (MESH)	C0035335
941901	disease	202	210	melanoma	Melanoma	D008545		S2	CTD (MESH)	C0025202
941901	disease	347	364	Tay-Sachs disease	Tay-Sachs Disease	D013661		S2	CTD (MESH)	C0039373
941901	disease	357	364	disease	Disease	D004194		S2	CTD (MESH)	C0012634
941901	disease	366	369	TSD	Disease	D004194		S2	CTD (MESH)	C0012634
941901	disease	366	369	TSD	Tay-Sachs Disease	D013661		S2	CTD (MESH)	C0039373
941901	disease	738	741	TSD	Disease	D004194		S6	CTD (MESH)	C0012634
941901	disease	738	741	TSD	Tay-Sachs Disease	D013661		S6	CTD (MESH)	C0039373
941901	disease	972	975	TSD	Disease	D004194		S7	CTD (MESH)	C0012634
941901	disease	972	975	TSD	Tay-Sachs Disease	D013661		S7	CTD (MESH)	C0039373
941901	disease	1114	1117	TSD	Disease	D004194		S8	CTD (MESH)	C0012634
941901	disease	1114	1117	TSD	Tay-Sachs Disease	D013661		S8	CTD (MESH)	C0039373
9420335	disease	4	9	tumor	Neoplasms	D009369		S1	CTD (MESH)	C0027651
9420335	disease	150	155	tumor	Neoplasms	D009369		S2	CTD (MESH)	C0027651
9420335	disease	254	272	pancreatic cancers	Pancreatic Neoplasms	D010190		S2	CTD (MESH)	C0346647
9420335	disease	265	272	cancers	Neoplasms	D009369		S2	CTD (MESH)	C0006826
9420335	disease	650	660	tetraploid	Tetraploidy	D057891		S7	CTD (MESH)	C0333694
9425228	disease	52	60	melanoma	Melanoma	D008545		S1	CTD (MESH)	C0025202
9425228	disease	98	115	Familial Melanoma	Melanoma, Cutaneous Malignant	D000096142		S2	CTD (MESH)	CUI-less
9425228	disease	107	115	Melanoma	Melanoma	D008545		S2	CTD (MESH)	C0025202
9425228	disease	208	216	melanoma	Melanoma	D008545		S3	CTD (MESH)	C0025202
9425228	disease	321	329	melanoma	Melanoma	D008545		S4	CTD (MESH)	C0025202
9425228	disease	676	679	was	Wiskott-Aldrich Syndrome	D014923		S5	CTD (MESH)	C0043194
9425228	disease	949	966	familial melanoma	Melanoma, Cutaneous Malignant	D000096142		S7	CTD (MESH)	CUI-less
9425228	disease	958	966	melanoma	Melanoma	D008545		S7	CTD (MESH)	C0025202
9425228	disease	1010	1018	melanoma	Melanoma	D008545		S7	CTD (MESH)	C0025202
9425239	disease	77	95	myotonic dystrophy	Myotonic Dystrophy	D009223		S1	CTD (MESH)	C0027126
9425239	disease	127	145	myotonic dystrophy	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0027126
9425239	disease	147	149	DM	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0027126
9425239	disease	215	217	DM	Myotonic Dystrophy	D009223		S2	CTD (MESH)	C0027126
9425239	disease	293	295	DM	Myotonic Dystrophy	D009223		S3	CTD (MESH)	C0027126
9425239	disease	644	651	disease	Disease	D004194		S4	CTD (MESH)	C0012634
9425239	disease	963	965	DM	Myotonic Dystrophy	D009223		S6	CTD (MESH)	C0027126
9425239	disease	1053	1071	myotonic dystrophy	Myotonic Dystrophy	D009223		S6	CTD (MESH)	C0027126
9427148	disease	0	22	Aspartylglucosaminuria	Aspartylglucosaminuria	D054880		S1	CTD (MESH)	C0268225
9427148	disease	48	70	Aspartylglucosaminuria	Aspartylglucosaminuria	D054880		S2	CTD (MESH)	C0268225
9427148	disease	72	75	AGU	Aspartylglucosaminuria	D054880		S2	CTD (MESH)	C0268225
9427148	disease	203	206	AGU	Aspartylglucosaminuria	D054880		S3	CTD (MESH)	C0268225
9427148	disease	354	357	AGU	Aspartylglucosaminuria	D054880		S4	CTD (MESH)	C0268225
9427148	disease	481	484	all	Precursor Cell Lymphoblastic Leukemia-Lymphoma	D054198		S4	CTD (MESH)	CUI-less
9427148	disease	559	562	AGU	Aspartylglucosaminuria	D054880		S5	CTD (MESH)	C0268225
9427148	disease	624	631	disease	Disease	D004194		S5	CTD (MESH)	C0012634
9439660	disease	42	48	ataxia	Ataxia	D001259		S1	CTD (MESH)	C0004134
9439660	disease	42	63	ataxia-telangiectasia	Ataxia Telangiectasia	D001260		S1	CTD (MESH)	C0004135
9439660	disease	49	63	telangiectasia	Telangiectasis	D013684		S1	CTD (MESH)	C0039446
9439660	disease	65	68	ATM	Telangiectasis	D013684		S1	CTD (MESH)	C0039446
9439660	disease	65	68	ATM	Ataxia Telangiectasia	D001260		S1	CTD (MESH)	C0004135
9439660	disease	152	158	ataxia	Ataxia	D001259		S2	CTD (MESH)	C0004134
9439660	disease	152	173	ataxia-telangiectasia	Ataxia Telangiectasia	D001260		S2	CTD (MESH)	C0004135
9439660	disease	159	173	telangiectasia	Telangiectasis	D013684		S2	CTD (MESH)	C0039446
9439660	disease	218	221	ATM	Telangiectasis	D013684		S2	CTD (MESH)	C0039446
9439660	disease	218	221	ATM	Ataxia Telangiectasia	D001260		S2	CTD (MESH)	C0004135
9439660	disease	256	264	syndrome	Syndrome	D013577		S2	CTD (MESH)	C0039082
9439660	disease	381	391	malignancy	Neoplasms	D009369		S2	CTD (MESH)	C0006826
